Wavenumber,0,1,2,5,10,15,20,30
976.761,0.104898,0.125815,0.1291,0.124713,0.110038,0.105774,0.0990769,0.0915173
977.726,0.100961,0.12287,0.1265,0.122853,0.108854,0.105294,0.0988048,0.0914063
978.69,0.0975593,0.120384,0.124294,0.121244,0.107865,0.104977,0.0986822,0.0914342
979.654,0.0946987,0.118339,0.122497,0.11992,0.107013,0.104838,0.0986722,0.0915031
980.618,0.0923378,0.116681,0.121083,0.118875,0.106263,0.104854,0.0987195,0.0915598
981.582,0.0904594,0.115375,0.120015,0.118062,0.105649,0.105014,0.0988105,0.0916732
982.547,0.0890643,0.114411,0.119248,0.117458,0.1052,0.105295,0.0989914,0.0919003
983.511,0.0881051,0.113771,0.118736,0.117062,0.104886,0.105671,0.0993019,0.0922231
984.475,0.087502,0.113408,0.118445,0.116847,0.10466,0.106172,0.0997404,0.0926345
985.439,0.0872282,0.113274,0.11837,0.116769,0.1045,0.106819,0.100287,0.0931365
986.404,0.0873065,0.113354,0.118524,0.116811,0.104392,0.107564,0.100917,0.0937122
987.368,0.0877563,0.113681,0.118936,0.116996,0.10435,0.108374,0.10164,0.094374
988.332,0.0885706,0.114287,0.119632,0.117342,0.10442,0.10931,0.102514,0.0951517
989.296,0.0897186,0.115151,0.120552,0.117805,0.104631,0.110423,0.103547,0.0960313
990.26,0.0912108,0.116263,0.121613,0.118358,0.10497,0.111689,0.104656,0.0969756
991.225,0.0931356,0.117692,0.122857,0.119065,0.105444,0.113071,0.105802,0.0979689
992.189,0.0955804,0.119484,0.124387,0.12002,0.106059,0.11454,0.107046,0.0990167
993.153,0.098581,0.121587,0.126234,0.121237,0.106756,0.116072,0.108416,0.100126
994.117,0.102185,0.124011,0.128445,0.122671,0.107499,0.117692,0.109877,0.101299
995.082,0.106451,0.126892,0.131127,0.124291,0.108348,0.119463,0.111412,0.102538
996.046,0.111349,0.130303,0.134296,0.126109,0.10939,0.121401,0.11305,0.103866
997.01,0.116721,0.134165,0.137837,0.128193,0.110653,0.123477,0.114837,0.105314
997.974,0.122341,0.138326,0.141593,0.130578,0.112089,0.125676,0.116783,0.106877
998.939,0.127978,0.142606,0.145434,0.133167,0.113624,0.128008,0.118808,0.108504
999.903,0.13342,0.146794,0.149276,0.135837,0.115236,0.130465,0.120825,0.110175
